ID,question,category
1076,"Extract key content based on the background information and the conversation:Star Trek is starring Bruce Greenwood[Human]: Could you recommend movie similar to Star Trek? [Assistant]: Star trek is a Sci-fi genre and stars Chris Hemsworth, Bruce Greenwood and Leonard Nimoy. Are you interested in more Sci-fi movies or ones with any of those actors? [Human]: Sure, tell me more about  Bruce Greenwood movies that  he starred in it. [Assistant]: Bruce Greenwood starred in The Core, Swept Away, and Super 8 just to name a few. Have you seen any of those  [Human]: Who was produced The Core? Only provide the simplified text as the answer.",dialogue
1077,Extract key content based on the background information and the conversation:Eternal Sunshine of the Spotless Mind is written by Pierre BismuthPierre Bismuth wrote Eternal Sunshine of the Spotless Mind. Eternal Sunshine of the Spotless Mind has genre Science Fiction[Human]: Can you recommend a movie like Eternal Sunshine of the Spotless Mind? [Assistant]: That movie was written by Pierre Bismuth [Human]: Is that a sci-fi movie? Only provide the simplified text as the answer.,dialogue
1078,"Extract key content based on the background information and the conversation:As Good as It Gets is starring Peter Jacobson. Peter Jacobson starred in Purple VioletsPurple Violets is starring Patrick WilsonPatrick Wilson starred in Purple Violets. Purple Violets has genre Romance[Human]: Do you know any movies like As Good as It Gets? I really liked that movie. [Assistant]: Peter Jacobson stared in As Good as It Gets and Purple Violets so the two might be similar.  [Human]: I love Peter Jacobson, he's a great actor.  I have not seen Purple Violets, is it genre Comedy?   Only provide the simplified text as the answer.",dialogue
1079,Extract key content based on the background information and the conversation:Martin McDonagh directed Seven Psychopaths. Seven Psychopaths is starring Gabourey SidibeSeven Psychopaths is written by Martin McDonaghMartin McDonagh wrote Seven Psychopaths. Seven Psychopaths is starring Kevin Corrigan[Human]: Could you recommend movies directed by Martin McDonagh? [Assistant]: He directed Seven Psychopaths.  Gabourey Sidibe starred in it. [Human]: Seven Psychopaths is one of my favorites! Who else besides Gabourey Sidibe is in that movie? Only provide the simplified text as the answer.,dialogue
1080,"Extract key content based on the background information and the conversation:San Francisco Giants : `~Team`: Major League BaseballMajor League Baseball : `Team`: New York Yankees[Human]: What do you know about San Francisco Giants? [Assistant]: I know they are Major League Baseball, I'm not much of a baseball fan. What about you? [Human]: Yeah me either. But heard a lot about New York Yankees on the radio lately. Do you them? Only provide the simplified text as the answer.",dialogue
1081,Extract key content based on the background information and the conversation:Thomas Müller : `~Player statistics`: Germany national football teamGermany national football team : `Player statistics`: Mesut ÖzilMesut Özil : `Position(s)`: Midfielder[Human]: What do you think about Thomas Müller? [Assistant]: I do not know much about him other than he plays German football.  [Human]: Do you know any other German football players? [Assistant]: Mesut Ozil and Toni Kroos also play for Germany.  [Human]: What do you know about  Mesut Özil? Only provide the simplified text as the answer.,dialogue
1082,"Extract key content based on the background information and the conversation:Night at the Museum has genre FantasyFantasy has examples: Harry Potter and the Prisoner of Azkaban. Harry Potter and the Prisoner of Azkaban has genre Family[Human]: I liked Night at the Museum movie, can you recommend me similar movies? [Assistant]: Absolutely! Do you prefer fantasy or family films? [Human]: I am crazy about fantasy movies like  Harry Potter series! Only provide the simplified text as the answer.",dialogue
1083,"Extract key content based on the background information and the conversation:Chan-wook Park directed Stoker[Human]: Do you know of any movies directed by Chan-wook Park. [Assistant]: Sure Chan-wook Park was directed by Stoker, it is a drama thriller, and was released in 2013.  [Human]: Sounds like something I would like. Who is in it? [Assistant]: Mia Wasikowska, Jackie Weaver, and Judith Godreche. Do you like their movies? [Human]: I do, thanks for the recommendation. I will check it out. Only provide the simplified text as the answer.",dialogue
1084,"Extract key content based on the background information and the conversation:Brett Helquist wrote The EndThe End is written by Brett HelquistBrett Helquist wrote The End. The End is written by Lemony Snicket[Human]: Do you have any information on Brett Helquist? I know he's an author but I am unfamiliar with him or his work. [Assistant]: Yes, he wrote books like The End and The Grim Grotto [Human]: I have heard about The End. Can you tell me anything about it? Only provide the simplified text as the answer.",dialogue
1085,"Extract key content based on the background information and the conversation:Tony Scott starred in The Fan. The Fan is written by Peter Abrahams[Human]: Can you recommend anything directed by Tony Scott?  [Assistant]: Sure, do you have a any genre in mind? [Human]: I like mystery and drama. Only provide the simplified text as the answer.",dialogue
1086,"Extract key content based on the background information and the conversation:The Death Cure : `~Next in series`: The Scorch Trials. The Scorch Trials is written by James Dashner[Human]: Do you know anything about The Death Cure? I mean the book, not the film. [Assistant]: The Death cure is written by James Dasher it's a young adult fiction book and The Scorch Trials is the Next in series book> [Human]: That's all part of The Maze Runner stories, isn't it? I saw the first film but not the others. What else has Dasher written that would be of interest? [Assistant]: Dasher wrote, The Death Cure, The Kill Order and The Eyes of Minds in the same genres. Do you like young adult fiction books? [Human]: I do sometimes. I read The Hunger Games series and saw all of the films. Which of the books you noted would you recommend the most? I may only have time to read one of them soon. Only provide the simplified text as the answer.",dialogue
1087,"Extract key content based on the background information and the conversation:Venus Williams : `~Sibling`: Serena WilliamsSerena Williams starred in Hair ShowHair Show is starring Serena Williams[Human]: Do you like Venus Williams? [Assistant]: Not really, I like her sister Serena better. [Human]: I like Serena too, I never knew she starred in Hair Show, did you know? Only provide the simplified text as the answer.",dialogue
1088,"Extract key content based on the background information and the conversation:Donnie Brasco is starring Al Pacino[Human]: Would you recommend the movie Donnie Brasco? [Assistant]: Well Al Pacino can not go wrong in my opinion.  For it being a drama, I feel it delivers among viewers.  [Human]: Oh! Al Pacino! I like his movies. Any other popular actors in it? [Assistant]: Johnny Depp plays Donnie, Anne Heche stars as Maggie, and Michael Madsen plays Sonny Black [Human]: Awesome. Definitely streaming that one soon. Thank you for the info. Only provide the simplified text as the answer.",dialogue
1089,"Extract key content based on the background information and the conversation:Luigi Pistilli starred in The Good, the Bad and the Ugly[Human]: Do you know Luigi Pistilli? [Assistant]: Yes, he is an actor that starred in The Good, the Bad, and the Ugly. Would you like me to recommend other movies with that actor? [Human]: I'd love to see those. [Assistant]: Luigi Pistilli also starred in Machine Gun McCain and Eagles Over London. [Human]: Who else was in Eagles Over London? Only provide the simplified text as the answer.",dialogue
1090,"Extract key content based on the background information and the conversation:Message in a Bottle : `Composer`: Sting. Sting starred in Twin Spirits[Human]: I like Message in a Bottle. Are there any stories similar? [Assistant]: Twin Spirits is the similar one [Human]: I haven't heard of that one. Is it both a movie and book? [Assistant]: Yes,Its a book and movie [Human]: Okay, thanks. I will read the book first then watch the movie. Only provide the simplified text as the answer.",dialogue
